Date,Ticker,Bank_Name,Open_Price,High_Price,Low_Price,Close_Price,Volume
2023-02-06,GS,Goldman Sachs,369.0,371.260009765625,365.7799987792969,370.79998779296875,1816200
2023-02-07,GS,Goldman Sachs,368.1700134277344,376.30999755859375,367.3399963378906,374.3999938964844,2205500
2023-02-08,GS,Goldman Sachs,372.9200134277344,378.3500061035156,371.9800109863281,375.1000061035156,1893200
2023-02-09,GS,Goldman Sachs,377.0400085449219,379.67999267578125,367.79998779296875,367.989990234375,2052500
2023-02-10,GS,Goldman Sachs,367.0,372.2300109863281,364.55999755859375,371.2799987792969,1933400
2023-02-13,GS,Goldman Sachs,369.0899963378906,375.05999755859375,368.0,374.0199890136719,1570600
2023-02-14,GS,Goldman Sachs,373.94000244140625,377.04998779296875,369.3800048828125,371.7799987792969,2155500
2023-02-15,GS,Goldman Sachs,368.739990234375,374.3699951171875,368.25,374.3399963378906,1687200
2023-02-16,GS,Goldman Sachs,370.75,374.25,368.79998779296875,370.20001220703125,1947800
2023-02-17,GS,Goldman Sachs,368.04998779296875,371.05999755859375,366.8599853515625,368.5,1857300
2023-02-21,GS,Goldman Sachs,366.7200012207031,366.7200012207031,360.0899963378906,361.1199951171875,2403000
2023-02-22,GS,Goldman Sachs,361.6300048828125,363.0,358.0400085449219,360.8900146484375,2203800
2023-02-23,GS,Goldman Sachs,363.20001220703125,367.8800048828125,359.6099853515625,363.5400085449219,1931400
2023-02-24,GS,Goldman Sachs,360.1700134277344,365.17999267578125,359.5299987792969,363.8500061035156,2428600
2023-02-27,GS,Goldman Sachs,368.2200012207031,370.29998779296875,364.510009765625,365.5299987792969,2842400
2023-02-28,GS,Goldman Sachs,366.0,366.010009765625,351.3299865722656,351.6499938964844,4945600
2023-03-01,GS,Goldman Sachs,349.3900146484375,352.5400085449219,345.9599914550781,346.2300109863281,2717400
2023-03-02,GS,Goldman Sachs,343.989990234375,349.7799987792969,340.489990234375,349.1000061035156,3259800
2023-03-03,GS,Goldman Sachs,350.6400146484375,357.7699890136719,349.55999755859375,357.0899963378906,2396200
2023-03-06,GS,Goldman Sachs,358.05999755859375,358.8599853515625,353.7300109863281,357.04998779296875,1614200
2023-03-07,GS,Goldman Sachs,355.54998779296875,356.20001220703125,345.6300048828125,346.0799865722656,2048500
2023-03-08,GS,Goldman Sachs,346.19000244140625,349.69000244140625,345.1700134277344,349.2900085449219,1584600
2023-03-09,GS,Goldman Sachs,349.20001220703125,354.2900085449219,341.04998779296875,342.0899963378906,3177800
2023-03-10,GS,Goldman Sachs,338.8699951171875,339.92999267578125,326.0299987792969,327.6700134277344,4559700
2023-03-13,GS,Goldman Sachs,319.6700134277344,326.1099853515625,314.5400085449219,315.510009765625,5660700
2023-03-14,GS,Goldman Sachs,324.7699890136719,326.3800048828125,318.95001220703125,322.1499938964844,3785900
2023-03-15,GS,Goldman Sachs,310.7699890136719,312.510009765625,304.4100036621094,312.19000244140625,6596700
2023-03-16,GS,Goldman Sachs,309.0,318.32000732421875,304.9200134277344,315.0899963378906,4399100
2023-03-17,GS,Goldman Sachs,310.0899963378906,310.3999938964844,301.8699951171875,303.5400085449219,6369800
2023-03-20,GS,Goldman Sachs,306.7799987792969,312.20001220703125,306.260009765625,309.5299987792969,3963700
2023-03-21,GS,Goldman Sachs,317.6199951171875,320.32000732421875,315.3500061035156,317.2799987792969,3242400
2023-03-22,GS,Goldman Sachs,317.2799987792969,322.2200012207031,313.489990234375,313.6700134277344,2505900
2023-03-23,GS,Goldman Sachs,315.2099914550781,321.3599853515625,312.6400146484375,314.8500061035156,2585900
2023-03-24,GS,Goldman Sachs,310.1499938964844,312.75,305.3599853515625,312.57000732421875,2456700
2023-03-27,GS,Goldman Sachs,318.6199951171875,320.8999938964844,317.1700134277344,318.5299987792969,2300600
2023-03-28,GS,Goldman Sachs,319.0899963378906,320.6099853515625,316.1199951171875,318.44000244140625,1224300
2023-03-29,GS,Goldman Sachs,322.5,322.7099914550781,318.67999267578125,320.7200012207031,1475900
2023-03-30,GS,Goldman Sachs,324.55999755859375,324.8699951171875,319.8800048828125,321.1400146484375,1456300
2023-03-31,GS,Goldman Sachs,323.4700012207031,327.3299865722656,322.4200134277344,327.1099853515625,2281100
2023-04-03,GS,Goldman Sachs,326.1400146484375,328.9800109863281,323.1499938964844,326.5199890136719,1808800
2023-04-04,GS,Goldman Sachs,326.82000732421875,326.8699951171875,320.1199951171875,322.6499938964844,1536800
2023-04-05,GS,Goldman Sachs,319.6199951171875,322.20001220703125,319.3699951171875,321.5299987792969,1329300
2023-04-06,GS,Goldman Sachs,320.3800048828125,323.2300109863281,319.9800109863281,322.3999938964844,1311000
2023-04-10,GS,Goldman Sachs,322.3999938964844,324.989990234375,321.30999755859375,324.9599914550781,1114400
2023-04-11,GS,Goldman Sachs,326.04998779296875,329.20001220703125,323.6700134277344,327.3699951171875,1559600
2023-04-12,GS,Goldman Sachs,331.7200012207031,332.07000732421875,327.17999267578125,330.239990234375,1862400
2023-04-13,GS,Goldman Sachs,330.0799865722656,332.94000244140625,327.0,332.1300048828125,1765500
2023-04-14,GS,Goldman Sachs,336.5299987792969,339.6300048828125,334.32000732421875,336.9200134277344,2275700
2023-04-17,GS,Goldman Sachs,336.0,340.45001220703125,333.67999267578125,339.67999267578125,3012100
2023-04-18,GS,Goldman Sachs,328.0,336.54998779296875,326.1300048828125,333.9100036621094,7549500
2023-04-19,GS,Goldman Sachs,332.9800109863281,336.989990234375,331.6700134277344,336.8900146484375,2625400
2023-04-20,GS,Goldman Sachs,334.95001220703125,339.30999755859375,334.32000732421875,338.7099914550781,2217900
2023-04-21,GS,Goldman Sachs,339.0,342.3599853515625,336.0,341.6600036621094,2278900
2023-04-24,GS,Goldman Sachs,341.989990234375,345.05999755859375,341.5299987792969,343.9599914550781,1966300
2023-04-25,GS,Goldman Sachs,341.0,343.4700012207031,338.3299865722656,339.4800109863281,2138200
2023-04-26,GS,Goldman Sachs,337.5799865722656,340.6000061035156,334.6400146484375,336.55999755859375,2041900
2023-04-27,GS,Goldman Sachs,340.1400146484375,343.3599853515625,338.760009765625,341.6000061035156,1768200
2023-04-28,GS,Goldman Sachs,340.04998779296875,344.1000061035156,339.70001220703125,343.44000244140625,1714100
2023-05-01,GS,Goldman Sachs,344.04998779296875,347.4599914550781,340.3699951171875,340.57000732421875,1375000
2023-05-02,GS,Goldman Sachs,339.010009765625,339.8900146484375,330.0,333.3699951171875,2397600
2023-05-03,GS,Goldman Sachs,332.3599853515625,334.8299865722656,328.25,328.6499938964844,1825400
2023-05-04,GS,Goldman Sachs,325.95001220703125,326.9800109863281,318.55999755859375,321.260009765625,2965100
2023-05-05,GS,Goldman Sachs,325.05999755859375,327.8699951171875,322.4200134277344,327.0199890136719,2413400
2023-05-08,GS,Goldman Sachs,329.6400146484375,330.29998779296875,325.6700134277344,326.510009765625,1607300
2023-05-09,GS,Goldman Sachs,325.0400085449219,327.17999267578125,323.29998779296875,324.7699890136719,1253300
2023-05-10,GS,Goldman Sachs,329.9200134277344,329.9200134277344,319.0799865722656,322.54998779296875,1752200
2023-05-11,GS,Goldman Sachs,319.6600036621094,321.94000244140625,318.17999267578125,320.7200012207031,1515200
2023-05-12,GS,Goldman Sachs,322.0400085449219,323.2200012207031,317.32000732421875,319.5,1099100
2023-05-15,GS,Goldman Sachs,320.4200134277344,323.25,318.05999755859375,322.07000732421875,1178200
2023-05-16,GS,Goldman Sachs,322.5,323.07000732421875,320.5,320.80999755859375,1618900
2023-05-17,GS,Goldman Sachs,322.6600036621094,330.3900146484375,322.6600036621094,330.17999267578125,2098100
2023-05-18,GS,Goldman Sachs,330.0,330.6000061035156,325.6600036621094,329.5799865722656,1645400
2023-05-19,GS,Goldman Sachs,330.0,331.95001220703125,324.7900085449219,326.1499938964844,1546100
2023-05-22,GS,Goldman Sachs,326.1499938964844,327.3399963378906,322.42999267578125,324.9200134277344,1498900
2023-05-23,GS,Goldman Sachs,323.6000061035156,327.1400146484375,322.80999755859375,323.57000732421875,1550900
2023-05-24,GS,Goldman Sachs,320.3900146484375,321.8999938964844,318.79998779296875,319.80999755859375,1439100
2023-05-25,GS,Goldman Sachs,318.9200134277344,325.17999267578125,318.79998779296875,323.8800048828125,1618500
2023-05-26,GS,Goldman Sachs,324.7200012207031,332.8699951171875,324.0,332.010009765625,2718700
2023-05-30,GS,Goldman Sachs,332.0799865722656,332.5299987792969,327.7300109863281,330.8299865722656,1998600
2023-05-31,GS,Goldman Sachs,326.07000732421875,327.25,321.82000732421875,323.8999938964844,2938000
2023-06-01,GS,Goldman Sachs,324.510009765625,324.67999267578125,314.0199890136719,316.3999938964844,3339700
2023-06-02,GS,Goldman Sachs,318.239990234375,325.2699890136719,317.04998779296875,323.6499938964844,3987700
2023-06-05,GS,Goldman Sachs,322.92999267578125,323.489990234375,320.32000732421875,321.80999755859375,1462900
2023-06-06,GS,Goldman Sachs,322.42999267578125,328.07000732421875,321.3999938964844,326.79998779296875,1495600
2023-06-07,GS,Goldman Sachs,327.6400146484375,337.8399963378906,326.32000732421875,335.75,3382700
2023-06-08,GS,Goldman Sachs,335.3599853515625,336.3299865722656,331.3399963378906,335.4700012207031,2009500
2023-06-09,GS,Goldman Sachs,335.2099914550781,336.20001220703125,332.5400085449219,336.0199890136719,1702100
2023-06-12,GS,Goldman Sachs,338.44000244140625,340.0899963378906,336.3500061035156,339.489990234375,2290800
2023-06-13,GS,Goldman Sachs,340.20001220703125,345.2799987792969,339.45001220703125,342.5,1772400
2023-06-14,GS,Goldman Sachs,344.7799987792969,347.7300109863281,337.2300109863281,338.4200134277344,1819400
2023-06-15,GS,Goldman Sachs,337.32000732421875,344.0,335.70001220703125,339.739990234375,3322700
2023-06-16,GS,Goldman Sachs,341.3800048828125,341.3999938964844,337.1099853515625,338.30999755859375,4544900
2023-06-20,GS,Goldman Sachs,335.32000732421875,335.3800048828125,329.2300109863281,330.7200012207031,3208100
2023-06-21,GS,Goldman Sachs,328.45001220703125,330.0,324.9200134277344,325.07000732421875,2158700
2023-06-22,GS,Goldman Sachs,323.69000244140625,324.260009765625,319.010009765625,319.5799865722656,2409100
2023-06-23,GS,Goldman Sachs,316.55999755859375,317.7099914550781,314.07000732421875,314.7099914550781,2612000
2023-06-26,GS,Goldman Sachs,315.1300048828125,316.6400146484375,312.1700134277344,312.3599853515625,2481000
2023-06-27,GS,Goldman Sachs,312.4100036621094,315.67999267578125,310.55999755859375,313.45001220703125,2156800
2023-06-28,GS,Goldman Sachs,311.7200012207031,314.8999938964844,310.69000244140625,313.6600036621094,2423500
2023-06-29,GS,Goldman Sachs,317.8500061035156,325.5,316.25,323.0899963378906,3553600
2023-06-30,GS,Goldman Sachs,325.82000732421875,326.0299987792969,322.45001220703125,322.5400085449219,2361800
2023-07-03,GS,Goldman Sachs,322.4100036621094,329.3999938964844,322.4100036621094,326.6099853515625,1106800
2023-07-05,GS,Goldman Sachs,323.95001220703125,324.6099853515625,319.6300048828125,320.04998779296875,2561000
2023-07-06,GS,Goldman Sachs,318.0,318.6400146484375,312.8399963378906,313.0,2896900
2023-07-07,GS,Goldman Sachs,313.20001220703125,317.3699951171875,312.70001220703125,315.1700134277344,2903100
2023-07-10,GS,Goldman Sachs,316.6700134277344,320.0799865722656,316.0,316.4700012207031,1775800
2023-07-11,GS,Goldman Sachs,318.8299865722656,321.0400085449219,314.5799865722656,320.8800048828125,2041700
2023-07-12,GS,Goldman Sachs,324.5799865722656,333.3500061035156,324.25,326.3999938964844,2741300
2023-07-13,GS,Goldman Sachs,327.3500061035156,329.2799987792969,325.69000244140625,328.67999267578125,2787800
2023-07-14,GS,Goldman Sachs,331.989990234375,332.4800109863281,325.0199890136719,326.19000244140625,1815200
2023-07-17,GS,Goldman Sachs,325.8900146484375,327.489990234375,324.3599853515625,327.20001220703125,1777400
2023-07-18,GS,Goldman Sachs,327.29998779296875,338.25,327.29998779296875,337.2699890136719,3887400
2023-07-19,GS,Goldman Sachs,338.0,345.8800048828125,331.29998779296875,340.54998779296875,6037400
2023-07-20,GS,Goldman Sachs,339.1600036621094,351.67999267578125,339.1600036621094,350.8599853515625,3915000
2023-07-21,GS,Goldman Sachs,351.7799987792969,355.0799865722656,346.7799987792969,351.9599914550781,3217400
2023-07-24,GS,Goldman Sachs,352.8299865722656,361.6199951171875,352.0,358.92999267578125,3517500
2023-07-25,GS,Goldman Sachs,357.4200134277344,360.82000732421875,353.9800109863281,354.70001220703125,2893000
2023-07-26,GS,Goldman Sachs,354.489990234375,360.260009765625,354.2799987792969,357.55999755859375,2281600
2023-07-27,GS,Goldman Sachs,358.1300048828125,360.5400085449219,354.1700134277344,354.510009765625,2010800
2023-07-28,GS,Goldman Sachs,356.1099853515625,356.5,351.6099853515625,353.2300109863281,1827400
2023-07-31,GS,Goldman Sachs,354.8800048828125,357.20001220703125,354.0199890136719,355.8699951171875,1385500
2023-08-01,GS,Goldman Sachs,354.0,357.8699951171875,353.3900146484375,357.7200012207031,2024300
2023-08-02,GS,Goldman Sachs,354.989990234375,354.989990234375,348.8699951171875,351.1000061035156,2106600
2023-08-03,GS,Goldman Sachs,349.989990234375,355.2099914550781,348.6199951171875,353.1600036621094,1840400
2023-08-04,GS,Goldman Sachs,353.3399963378906,358.7300109863281,352.510009765625,353.2200012207031,1725300
2023-08-07,GS,Goldman Sachs,355.3999938964844,357.6700134277344,353.9200134277344,355.55999755859375,1260300
2023-08-08,GS,Goldman Sachs,351.70001220703125,352.0,342.0299987792969,348.260009765625,1917300
2023-08-09,GS,Goldman Sachs,346.82000732421875,348.4599914550781,342.489990234375,342.69000244140625,1326000
2023-08-10,GS,Goldman Sachs,344.07000732421875,347.260009765625,339.79998779296875,340.3999938964844,1345900
2023-08-11,GS,Goldman Sachs,339.92999267578125,341.7900085449219,337.54998779296875,340.7300109863281,1256800
2023-08-14,GS,Goldman Sachs,337.4100036621094,338.45001220703125,334.8599853515625,337.739990234375,1347000
2023-08-15,GS,Goldman Sachs,333.29998779296875,334.0299987792969,330.4800109863281,332.2099914550781,1657800
2023-08-16,GS,Goldman Sachs,330.5400085449219,332.9200134277344,328.9700012207031,329.1099853515625,3340300
2023-08-17,GS,Goldman Sachs,330.0,333.989990234375,324.0,327.5199890136719,3135200
2023-08-18,GS,Goldman Sachs,324.32000732421875,327.6199951171875,323.20001220703125,324.92999267578125,1730500
2023-08-21,GS,Goldman Sachs,325.3900146484375,326.3900146484375,319.3900146484375,322.05999755859375,1983500
2023-08-22,GS,Goldman Sachs,322.4800109863281,322.6400146484375,318.30999755859375,318.7900085449219,1810300
2023-08-23,GS,Goldman Sachs,320.6199951171875,322.45001220703125,318.0,322.3299865722656,1429000
2023-08-24,GS,Goldman Sachs,322.1499938964844,327.489990234375,319.510009765625,319.9599914550781,1185600
2023-08-25,GS,Goldman Sachs,320.79998779296875,322.7200012207031,318.19000244140625,320.1499938964844,1159600
2023-08-28,GS,Goldman Sachs,321.3399963378906,326.6000061035156,321.3399963378906,325.9700012207031,1440100
2023-08-29,GS,Goldman Sachs,325.55999755859375,332.70001220703125,324.67999267578125,332.54998779296875,1831700
2023-08-30,GS,Goldman Sachs,330.0,331.9100036621094,327.6499938964844,328.5799865722656,1131500
2023-08-31,GS,Goldman Sachs,329.4100036621094,330.489990234375,325.9599914550781,327.7099914550781,1271100
2023-09-01,GS,Goldman Sachs,329.6700134277344,331.6199951171875,326.2099914550781,327.3999938964844,1201400
2023-09-05,GS,Goldman Sachs,327.3399963378906,328.4800109863281,322.6300048828125,323.75,1846000
2023-09-06,GS,Goldman Sachs,322.30999755859375,324.1400146484375,319.30999755859375,321.1300048828125,2120800
2023-09-07,GS,Goldman Sachs,320.6199951171875,324.2200012207031,320.1300048828125,321.9599914550781,1471100
2023-09-08,GS,Goldman Sachs,321.9200134277344,325.9700012207031,321.6600036621094,325.5199890136719,2026400
2023-09-11,GS,Goldman Sachs,328.260009765625,330.1499938964844,324.2900085449219,324.6499938964844,1283100
2023-09-12,GS,Goldman Sachs,324.010009765625,335.2799987792969,324.0,330.8999938964844,2054700
2023-09-13,GS,Goldman Sachs,333.5,337.010009765625,330.82000732421875,334.9800109863281,2165000
2023-09-14,GS,Goldman Sachs,339.0,345.1199951171875,336.8500061035156,344.57000732421875,2822700
2023-09-15,GS,Goldman Sachs,345.1499938964844,346.19000244140625,341.8599853515625,342.5400085449219,3063900
2023-09-18,GS,Goldman Sachs,342.5400085449219,344.260009765625,339.2699890136719,343.32000732421875,1356600
2023-09-19,GS,Goldman Sachs,343.4599914550781,344.9700012207031,337.9700012207031,341.8900146484375,1660200
2023-09-20,GS,Goldman Sachs,342.6099853515625,343.79998779296875,336.2900085449219,336.70001220703125,1224400
2023-09-21,GS,Goldman Sachs,334.5,334.69000244140625,330.0799865722656,330.239990234375,1685100
2023-09-22,GS,Goldman Sachs,330.1000061035156,331.5400085449219,326.8299865722656,327.8900146484375,1669100
2023-09-25,GS,Goldman Sachs,327.07000732421875,329.2900085449219,325.2799987792969,328.8399963378906,833300
2023-09-26,GS,Goldman Sachs,325.6099853515625,327.42999267578125,322.4200134277344,323.82000732421875,1481800
2023-09-27,GS,Goldman Sachs,324.9800109863281,325.0,318.9800109863281,321.95001220703125,1493000
2023-09-28,GS,Goldman Sachs,320.2099914550781,326.8399963378906,320.2099914550781,325.20001220703125,1389600
2023-09-29,GS,Goldman Sachs,327.20001220703125,327.9599914550781,322.2699890136719,323.57000732421875,1403900
2023-10-02,GS,Goldman Sachs,322.0299987792969,323.5799865722656,317.1000061035156,318.5,1303800
2023-10-03,GS,Goldman Sachs,315.2699890136719,315.67999267578125,304.3900146484375,306.1199951171875,3118600
2023-10-04,GS,Goldman Sachs,304.8500061035156,309.05999755859375,303.4800109863281,308.6000061035156,1872000
2023-10-05,GS,Goldman Sachs,307.3599853515625,310.54998779296875,304.2099914550781,310.5,1584600
2023-10-06,GS,Goldman Sachs,308.1099853515625,315.32000732421875,307.1700134277344,312.4800109863281,1595100
2023-10-09,GS,Goldman Sachs,308.8999938964844,313.4800109863281,308.3699951171875,312.6099853515625,1094400
2023-10-10,GS,Goldman Sachs,314.4700012207031,316.8500061035156,312.2900085449219,314.7699890136719,1193800
2023-10-11,GS,Goldman Sachs,315.42999267578125,316.6300048828125,311.6000061035156,313.0199890136719,1672500
2023-10-12,GS,Goldman Sachs,314.1499938964844,314.25,308.0199890136719,309.8500061035156,1727700
2023-10-13,GS,Goldman Sachs,312.0,316.17999267578125,308.1700134277344,309.29998779296875,1785200
2023-10-16,GS,Goldman Sachs,313.17999267578125,315.8999938964844,310.25,314.3900146484375,2273900
2023-10-17,GS,Goldman Sachs,313.3800048828125,316.17999267578125,305.9100036621094,309.3599853515625,4123000
2023-10-18,GS,Goldman Sachs,307.0,307.2200012207031,301.4800109863281,301.9599914550781,3460300
2023-10-19,GS,Goldman Sachs,301.9599914550781,305.3399963378906,298.6300048828125,299.19000244140625,3211800
2023-10-20,GS,Goldman Sachs,298.5,303.25,298.1000061035156,300.04998779296875,2329000
2023-10-23,GS,Goldman Sachs,298.2900085449219,303.54998779296875,298.19000244140625,299.2200012207031,2959800
2023-10-24,GS,Goldman Sachs,300.0,303.1000061035156,299.0799865722656,299.17999267578125,1697100
2023-10-25,GS,Goldman Sachs,298.6000061035156,300.0,295.0299987792969,296.760009765625,1809300
2023-10-26,GS,Goldman Sachs,296.9599914550781,300.1400146484375,294.7799987792969,296.989990234375,2011200
2023-10-27,GS,Goldman Sachs,297.54998779296875,298.2699890136719,289.3599853515625,289.9100036621094,2601700
2023-10-30,GS,Goldman Sachs,293.45001220703125,301.80999755859375,293.2900085449219,300.8299865722656,3065200
2023-10-31,GS,Goldman Sachs,301.67999267578125,304.2900085449219,300.70001220703125,303.6099853515625,2611000
2023-11-01,GS,Goldman Sachs,303.3299865722656,308.25,302.8399963378906,307.1600036621094,2345400
2023-11-02,GS,Goldman Sachs,309.69000244140625,314.5400085449219,308.0,313.760009765625,2597000
2023-11-03,GS,Goldman Sachs,318.4599914550781,329.3299865722656,317.92999267578125,327.6199951171875,3742000
2023-11-06,GS,Goldman Sachs,326.6600036621094,328.8999938964844,322.1000061035156,323.9100036621094,2087600
2023-11-07,GS,Goldman Sachs,322.1300048828125,326.3900146484375,321.2900085449219,323.95001220703125,1505000
2023-11-08,GS,Goldman Sachs,323.95001220703125,326.6600036621094,323.6700134277344,324.55999755859375,1484400
2023-11-09,GS,Goldman Sachs,326.0,326.6499938964844,319.6600036621094,320.7799987792969,1787900
2023-11-10,GS,Goldman Sachs,323.32000732421875,326.05999755859375,321.6499938964844,325.510009765625,1781400
2023-11-13,GS,Goldman Sachs,324.1600036621094,328.7200012207031,323.5299987792969,326.9100036621094,1403300
2023-11-14,GS,Goldman Sachs,333.5299987792969,341.7799987792969,332.4700012207031,338.7200012207031,3592700
2023-11-15,GS,Goldman Sachs,339.8999938964844,341.0799865722656,335.3399963378906,337.6000061035156,2534500
2023-11-16,GS,Goldman Sachs,337.760009765625,339.75,335.010009765625,336.6700134277344,1620400
2023-11-17,GS,Goldman Sachs,339.5,340.45001220703125,338.1199951171875,339.19000244140625,1465200
2023-11-20,GS,Goldman Sachs,340.0,341.32000732421875,337.5,339.45001220703125,3146000
2023-11-21,GS,Goldman Sachs,338.3599853515625,339.0899963378906,334.54998779296875,334.9700012207031,1900900
2023-11-22,GS,Goldman Sachs,336.94000244140625,338.9100036621094,335.3699951171875,338.6400146484375,1235200
2023-11-24,GS,Goldman Sachs,338.79998779296875,340.2699890136719,337.6400146484375,339.1499938964844,460100
2023-11-27,GS,Goldman Sachs,339.19000244140625,340.0199890136719,335.739990234375,337.7099914550781,1250500
2023-11-28,GS,Goldman Sachs,337.3800048828125,338.3999938964844,334.8699951171875,337.6499938964844,1419000
2023-11-29,GS,Goldman Sachs,337.0,343.5299987792969,336.510009765625,340.260009765625,2038100
2023-11-30,GS,Goldman Sachs,341.67999267578125,344.760009765625,340.0899963378906,341.5400085449219,1903600
2023-12-01,GS,Goldman Sachs,341.4599914550781,348.8900146484375,340.4200134277344,348.42999267578125,3623300
2023-12-04,GS,Goldman Sachs,346.29998779296875,350.489990234375,345.2900085449219,349.3900146484375,2178100
2023-12-05,GS,Goldman Sachs,346.6000061035156,346.8299865722656,340.5400085449219,341.75,2429700
2023-12-06,GS,Goldman Sachs,343.510009765625,347.0,341.6000061035156,341.9700012207031,1869300
2023-12-07,GS,Goldman Sachs,343.7099914550781,344.69000244140625,342.0,344.6199951171875,2162400
2023-12-08,GS,Goldman Sachs,344.30999755859375,352.2900085449219,343.7799987792969,350.8299865722656,2238800
2023-12-11,GS,Goldman Sachs,351.44000244140625,353.0299987792969,349.04998779296875,351.760009765625,1636000
2023-12-12,GS,Goldman Sachs,351.4100036621094,354.0,349.5799865722656,352.6099853515625,1597600
2023-12-13,GS,Goldman Sachs,352.94000244140625,362.8500061035156,351.6000061035156,362.7300109863281,2876500
2023-12-14,GS,Goldman Sachs,366.5,386.20001220703125,365.0,383.4700012207031,5376300
2023-12-15,GS,Goldman Sachs,380.19000244140625,385.8999938964844,379.32000732421875,380.510009765625,4522300
2023-12-18,GS,Goldman Sachs,381.260009765625,382.760009765625,375.9100036621094,376.3999938964844,2740900
2023-12-19,GS,Goldman Sachs,376.010009765625,383.7699890136719,374.54998779296875,382.45001220703125,2091800
2023-12-20,GS,Goldman Sachs,380.7300109863281,385.1300048828125,377.25,377.5199890136719,1836500
2023-12-21,GS,Goldman Sachs,380.04998779296875,381.489990234375,377.010009765625,380.57000732421875,1301600
2023-12-22,GS,Goldman Sachs,382.0,383.489990234375,379.4100036621094,380.6499938964844,1538200
2023-12-26,GS,Goldman Sachs,380.6499938964844,382.6099853515625,380.04998779296875,381.6099853515625,837300
2023-12-27,GS,Goldman Sachs,381.20001220703125,385.75,380.30999755859375,384.4800109863281,1367200
2023-12-28,GS,Goldman Sachs,384.5199890136719,387.760009765625,383.6300048828125,386.4100036621094,1024700
2023-12-29,GS,Goldman Sachs,385.57000732421875,386.6400146484375,383.57000732421875,385.7699890136719,881300
2024-01-02,GS,Goldman Sachs,383.0,389.1400146484375,382.19000244140625,388.29998779296875,2263100
2024-01-03,GS,Goldman Sachs,383.8800048828125,385.3999938964844,376.760009765625,381.7900085449219,2265300
2024-01-04,GS,Goldman Sachs,383.54998779296875,387.0899963378906,381.95001220703125,382.95001220703125,1618300
2024-01-05,GS,Goldman Sachs,381.9200134277344,389.4700012207031,381.0799865722656,386.44000244140625,2913900
2024-01-08,GS,Goldman Sachs,385.9700012207031,389.0799865722656,382.0299987792969,388.8599853515625,1902600
2024-01-09,GS,Goldman Sachs,384.6000061035156,385.95001220703125,381.7699890136719,383.739990234375,1708800
2024-01-10,GS,Goldman Sachs,381.3500061035156,383.04998779296875,378.5299987792969,381.9599914550781,1547300
2024-01-11,GS,Goldman Sachs,380.8900146484375,380.9800109863281,374.67999267578125,379.75,2209900
2024-01-12,GS,Goldman Sachs,383.3399963378906,385.8500061035156,376.5799865722656,377.75,2223800
2024-01-16,GS,Goldman Sachs,378.3599853515625,385.010009765625,374.32000732421875,380.45001220703125,3926600
2024-01-17,GS,Goldman Sachs,375.20001220703125,380.20001220703125,374.1300048828125,377.17999267578125,2415100
2024-01-18,GS,Goldman Sachs,380.3299865722656,381.6400146484375,374.55999755859375,376.9100036621094,1771200
2024-01-19,GS,Goldman Sachs,376.7300109863281,383.29998779296875,372.07000732421875,382.20001220703125,2603300
2024-01-22,GS,Goldman Sachs,386.3599853515625,392.7300109863281,384.55999755859375,385.9599914550781,2922700
2024-01-23,GS,Goldman Sachs,379.9800109863281,383.3599853515625,378.6300048828125,380.7699890136719,3313300
2024-01-24,GS,Goldman Sachs,381.80999755859375,384.6099853515625,379.17999267578125,379.3999938964844,2235800
2024-01-25,GS,Goldman Sachs,382.69000244140625,386.7099914550781,382.010009765625,382.70001220703125,2376300
2024-01-26,GS,Goldman Sachs,378.6499938964844,380.8999938964844,376.75,377.7900085449219,3464700
2024-01-29,GS,Goldman Sachs,375.8900146484375,380.8399963378906,374.239990234375,380.55999755859375,1632300
2024-01-30,GS,Goldman Sachs,384.0,387.9200134277344,381.5899963378906,386.8699951171875,3897900
2024-01-31,GS,Goldman Sachs,386.0,393.9100036621094,383.70001220703125,384.010009765625,3421100
2024-02-01,GS,Goldman Sachs,384.42999267578125,389.5400085449219,378.79998779296875,383.8500061035156,2138500
2024-02-02,GS,Goldman Sachs,381.79998779296875,388.739990234375,380.6000061035156,387.8599853515625,2180900
2024-02-05,GS,Goldman Sachs,384.6000061035156,385.3299865722656,381.0,383.0199890136719,2231100
2024-02-06,GS,Goldman Sachs,383.0199890136719,386.82000732421875,383.0,384.989990234375,1487800
2024-02-07,GS,Goldman Sachs,385.30999755859375,387.07000732421875,382.5,386.6600036621094,1963200
2024-02-08,GS,Goldman Sachs,386.0,388.1099853515625,381.3399963378906,385.0400085449219,1913700
2024-02-09,GS,Goldman Sachs,384.7699890136719,386.1300048828125,382.5899963378906,384.260009765625,2028200
2024-02-12,GS,Goldman Sachs,385.0,396.3500061035156,384.32000732421875,392.6400146484375,2797200
2024-02-13,GS,Goldman Sachs,387.5899963378906,389.1600036621094,375.20001220703125,378.75,3030800
2024-02-14,GS,Goldman Sachs,380.8800048828125,381.4800109863281,375.7799987792969,378.0400085449219,2041300
2024-02-15,GS,Goldman Sachs,379.4200134277344,387.2099914550781,379.1400146484375,385.4200134277344,2218900
2024-02-16,GS,Goldman Sachs,383.239990234375,387.5799865722656,380.95001220703125,384.44000244140625,2376800
2024-02-20,GS,Goldman Sachs,380.95001220703125,385.5799865722656,380.8500061035156,384.5199890136719,2358900
2024-02-21,GS,Goldman Sachs,381.8399963378906,388.6600036621094,381.260009765625,388.2699890136719,1772500
